NumEmployee;Cal_Date;orderid;CDEL_LineNo;codeproduct;CDEL_Quantity;CDEL_UnitPrice;CA_brut;CA_net;CDEL_Discount;CDE_CustomerID;CDE_ShipperID;CDE_Freight;BudgetMontant
8;01/11AA006 00:00:00;14886;3;59;8;9,8766541186871;79,013232949496;79,013232949496;0;17;2;46,802102976414;
8;13/10AA006 00:00:00;16007;2;70;19;32,157815804029;610,99850027655;763,74812819087;0,20000000298023;63;4;58,822953052319;
8;13/10AA006 00:00:00;16007;1;76;85;436,60916537682;37111,779057029;46389,723994102;0,20000000298023;63;4;58,822953052319;
8;13/10AA006 00:00:00;16007;3;2;47;19,484360245873;915,76493155601;1144,7061687094;0,20000000298023;63;4;58,822953052319;
8;20/05AA006 00:00:00;15500;2;70;22;33,82389399657;744,12566792453;992,16755723271;0,25;56;2;61,568461580974;
8;20/05AA006 00:00:00;15500;1;62;16;33,190487741952;531,04780387124;708,06373849498;0,25;56;2;61,568461580974;
8;20/05AA006 00:00:00;15500;3;57;52;21,397614928712;1112,675976293;1112,675976293;0;56;2;61,568461580974;
8;20/05AA006 00:00:00;15500;4;41;17;11,539510311394;196,17167529369;261,56223372492;0,25;56;2;61,568461580974;
8;23/08AA006 00:00:00;12663;2;70;23;29,251913669005;672,79401438711;840,99252111683;0,20000000298023;63;1;64,746470578233;
8;23/08AA006 00:00:00;12663;1;76;103;397,15550616155;40907,01713464;51133,771608788;0,20000000298023;63;1;64,746470578233;
8;23/08AA006 00:00:00;12663;3;2;57;17,723679595697;1010,2497369548;1262,8121758978;0,20000000298023;63;1;64,746470578233;
8;11/06AA006 00:00:00;14260;2;16;6;9,7816491758098;58,689895054859;58,689895054859;0;17;5;66,530358262826;
8;11/06AA006 00:00:00;14260;1;57;19;18,460323073635;350,74613839907;350,74613839907;0;17;5;66,530358262826;
8;11/06AA006 00:00:00;14260;3;32;6;19,921281555878;119,52768933527;119,52768933527;0;17;5;66,530358262826;
8;11/06AA006 00:00:00;14300;2;47;14;26,736029990181;374,30441986254;374,30441986254;0;6;5;56,95364339075;
8;11/06AA006 00:00:00;14300;1;21;12;11,615783862922;139,38940635506;139,38940635506;0;6;5;56,95364339075;
8;11/06AA006 00:00:00;14300;3;51;8;113,92983613003;911,43868904028;911,43868904028;0;6;5;56,95364339075;
8;0BB08AA006 00:00:00;14848;2;64;16;36,834114376597;589,34583002555;654,82870111258;0,10000000149012;86;3;22,54459562436;
8;0BB08AA006 00:00:00;14848;1;31;8;8,3200086938567;66,560069550853;73,955632956729;0,10000000149012;86;3;22,54459562436;
8;0BB08AA006 00:00:00;14848;3;55;4;41,956469790318;167,82587916127;186,47319937682;0,10000000149012;86;3;22,54459562436;
8;25/06AA006 00:00:00;12739;1;41;9;8,746801830977;78,721216478793;78,721216478793;0;17;3;32,673040478029;
8;24/05AA007 00:00:00;12759;2;76;14;502,77750170538;7038,8850238753;7038,8850238753;0;17;2;38,672760270369;
8;24/05AA007 00:00:00;12759;1;75;14;9,3690302724559;131,16642381438;131,16642381438;0;17;2;38,672760270369;
8;24/05AA007 00:00:00;12759;3;31;24;10,810419545141;259,45006908339;259,45006908339;0;17;2;38,672760270369;
8;16/10AA004 00:00:00;12770;2;31;36;8,1883060965955;294,77901947744;294,77901947744;0;91;1;47,017902515398;
8;16/10AA004 00:00:00;12770;1;58;18;46,352463820135;834,34434876243;834,34434876243;0;91;1;47,017902515398;
8;13/07AA007 00:00:00;12945;2;45;119;10,022866474209;1192,7211104308;1403,2013162289;0,15000000596046;63;2;63,860987282892;
8;13/07AA007 00:00:00;12945;1;31;65;8,1841009386434;531,96656101182;625,84301734369;0,15000000596046;63;2;63,860987282892;
8;13/07AA007 00:00:00;12945;3;51;57;103,79990878804;5916,5948009183;6960,6998145969;0,15000000596046;63;2;63,860987282892;
8;24/12AA007 00:00:00;12923;2;4;17;25,014360256707;425,24412436402;472,49347229788;0,10000000149012;63;1;52,244528962659;
8;24/12AA007 00:00:00;12923;1;36;34;8,9299033640604;303,61671437805;337,35190542305;0,10000000149012;63;1;52,244528962659;
8;30/01AA006 00:00:00;12808;1;14;20;24,76380840457;495,2761680914;550,30685434602;0,10000000149012;87;5;36,979546382118;
8;08/09AA005 00:00:00;12875;2;53;31;61,143635050567;1895,4526865676;1895,4526865676;0;63;4;27,591987813762;
8;08/09AA005 00:00:00;12875;1;59;67;7,6768089218827;514,34619776614;514,34619776614;0;63;4;27,591987813762;
8;08/09AA005 00:00:00;12875;3;64;34;32,528376490167;1105,9648006657;1105,9648006657;0;63;4;27,591987813762;
8;08/09AA005 00:00:00;12875;4;38;34;77,580598192311;2637,7403385386;2637,7403385386;0;63;4;27,591987813762;
8;20/02AA007 00:00:00;13251;1;46;31;13,986048845076;433,56751419734;456,38685740777;0,050000000745058;1;5;21,703138417907;
8;26/01AA006 00:00:00;12956;2;30;20;31,299820705573;625,99641411146;625,99641411146;0;25;2;70,248597584453;
8;26/01AA006 00:00:00;12956;1;62;15;38,116877674234;571,75316511351;762,33755348468;0,25;25;2;70,248597584453;
8;16/06AA006 00:00:00;12965;2;76;33;377,12134066235;12445,004241858;12445,004241858;0;44;1;29,140143702304;
8;16/06AA006 00:00:00;12965;1;31;39;8,593607340715;335,15068628788;418,93835942052;0,20000000298023;44;1;29,140143702304;
8;16/06AA006 00:00:00;14273;2;21;65;11,443107708994;743,80200108461;743,80200108461;0;25;3;28,575646734518;
8;16/06AA006 00:00:00;14273;1;75;53;9,4186528392259;499,18860047897;499,18860047897;0;25;3;28,575646734518;
8;16/06AA006 00:00:00;14273;3;77;16;16,306737091242;260,90779345987;260,90779345987;0;25;3;28,575646734518;
8;06/04AA007 00:00:00;13296;2;19;53;11,481410691084;608,51476662747;640,54186011022;0,050000000745058;63;1;65,465962988147;
8;06/04AA007 00:00:00;13296;1;75;42;10,105090166601;424,41378699724;446,75135508431;0,050000000745058;63;1;65,465962988147;
8;06/04AA007 00:00:00;14888;2;5;4;5,9073081034411;23,629232413764;23,629232413764;0;79;4;27,228847632526;
8;06/04AA007 00:00:00;14888;1;36;5;9,1503219790825;45,751609895412;45,751609895412;0;79;4;27,228847632526;
8;11/01AA007 00:00:00;16516;2;65;14;10,47163813786;146,60293393004;172,47404112714;0,15000000596046;79;2;61,562177409699;
8;11/01AA007 00:00:00;16516;1;10;22;7,2091177129993;158,60058968599;186,58893035076;0,15000000596046;79;2;61,562177409699;
8;11/01AA007 00:00:00;16516;3;56;11;43,738822212008;481,12704433208;566,03182083047;0,15000000596046;79;2;61,562177409699;
8;09/10AA007 00:00:00;16685;2;7;24;41,419621131017;994,0709071444;1104,5232319892;0,10000000149012;56;1;81,678163773576;
8;09/10AA007 00:00:00;16685;1;53;11;61,925293593366;681,17822952702;756,8647007276;0,10000000149012;56;1;81,678163773576;
8;09/10AA007 00:00:00;16685;3;31;11;9,0126972544819;99,139669799301;110,15518884827;0,10000000149012;56;1;81,678163773576;
8;31/12AA006 00:00:00;15981;1;51;19;99,659442039305;1893,5293987468;1893,5293987468;0;79;3;56,91285827148;
8;19/12AA007 00:00:00;12998;1;12;12;10,154051950065;121,84862340079;128,26170894352;0,050000000745058;87;5;31,541210106936;
8;25/06AA007 00:00:00;12999;2;76;18;378,19898618677;6807,5817513619;8008,9197636457;0,15000000596046;25;5;50,443260895771;
8;25/06AA007 00:00:00;12999;1;40;62;19,20192947696;1190,5196275715;1190,5196275715;0;25;5;50,443260895771;
8;25/06AA007 00:00:00;12999;3;59;86;8,8876915697741;764,34147500057;899,22527101221;0,15000000596046;25;5;50,443260895771;
8;25/06AA007 00:00:00;13123;1;55;6;47,445851437182;284,67510862309;284,67510862309;0;79;4;75,119722909464;
8;28/09AA005 00:00:00;14607;2;49;5;19,612407845806;98,062039229029;98,062039229029;0;63;3;50,674598951355;
8;28/09AA005 00:00:00;14607;1;21;13;10,237864574055;133,09223946271;133,09223946271;0;63;3;50,674598951355;
8;28/09AA005 00:00:00;14607;3;13;7;23,356594798187;163,49616358731;163,49616358731;0;63;3;50,674598951355;
8;28/09AA005 00:00:00;14607;4;33;13;25,937174777898;337,18327211268;337,18327211268;0;63;3;50,674598951355;
8;17/08AA007 00:00:00;13559;1;24;11;4,128405832549;45,412464158039;56,765580409017;0,20000000298023;1;2;80,721425161987;
8;17/08AA007 00:00:00;13578;2;2;24;22,533773900139;540,81057360335;636,24773811256;0,15000000596046;44;3;40,181170038143;
8;17/08AA007 00:00:00;13578;1;1;47;20,746265806921;975,07449292527;1147,1464703092;0,15000000596046;44;3;40,181170038143;
8;17/08AA007 00:00:00;13578;3;16;35;9,7866068103729;342,53123836305;402,97793031175;0,15000000596046;44;3;40,181170038143;
8;17/08AA007 00:00:00;13578;4;31;24;9,4402771173117;226,56665081548;226,56665081548;0;44;3;40,181170038143;
8;17/08AA007 00:00:00;15124;2;44;21;66,876524886211;1404,4070226104;1872,5426968139;0,25;79;4;68,694624848134;
8;17/08AA007 00:00:00;15124;1;56;21;37,148516504922;780,11884660335;780,11884660335;0;79;4;68,694624848134;
8;17/08AA007 00:00:00;15124;3;11;6;23,815509343502;142,89305606101;190,52407474801;0,25;79;4;68,694624848134;
8;16/11AA004 00:00:00;13792;2;30;22;29,409506356873;647,00913985121;647,00913985121;0;25;2;72,019953458596;
8;16/11AA004 00:00:00;13792;1;62;16;35,814855516567;573,03768826507;764,05025102009;0,25;25;2;72,019953458596;
8;29/12AA007 00:00:00;14595;2;36;33;8,7903285003922;290,08084051294;322,31204554803;0,10000000149012;63;4;47,559959553283;
8;29/12AA007 00:00:00;14595;1;4;17;24,623384477884;418,59753612403;465,10837424122;0,10000000149012;63;4;47,559959553283;
8;05/06AA007 00:00:00;13424;2;32;5;23,819277098655;119,09638549328;119,09638549328;0;17;1;68,163625783663;
8;05/06AA007 00:00:00;13424;1;16;5;11,695623674959;58,478118374795;58,478118374795;0;17;1;68,163625783663;
8;05/06AA007 00:00:00;13424;3;57;18;22,072452988944;397,30415380098;397,30415380098;0;17;1;68,163625783663;
8;04/01AA008 00:00:00;16717;2;38;63;74,931316691129;4720,6729515411;4969,129426572;0,050000000745058;63;2;23,810505253932;
8;04/01AA008 00:00:00;16717;1;39;84;58,12394715972;4882,4115614164;5139,3805949954;0,050000000745058;63;2;23,810505253932;
8;0BB11AA004 00:00:00;13771;2;21;17;13,416843985702;228,08634775694;228,08634775694;0;63;4;55,059356159916;
8;0BB11AA004 00:00:00;13771;1;13;9;30,60909686564;275,48187179076;275,48187179076;0;63;4;55,059356159916;
8;0BB11AA004 00:00:00;13771;3;33;17;33,990977796958;577,84662254828;577,84662254828;0;63;4;55,059356159916;
8;0BB11AA004 00:00:00;13771;4;49;7;25,702295078018;179,91606554613;179,91606554613;0;63;4;55,059356159916;
8;17/03AA007 00:00:00;16460;1;56;27;48,286243309899;1303,7285693673;1303,7285693673;0;79;4;66,774260910623;
8;0BB02AA007 00:00:00;13116;1;56;31;50,424146089261;1563,1485287671;1563,1485287671;0;79;5;66,228271253612;
8;05/04AA007 00:00:00;13151;2;46;2;11,090337569577;22,180675139153;29,574233518871;0,25;1;2;62,286379987526;
8;05/04AA007 00:00:00;13151;1;39;26;56,018637840229;1456,4845838459;1941,9794451279;0,25;1;2;62,286379987526;
8;05/04AA007 00:00:00;13151;3;28;18;46,310862532689;833,5955255884;1111,4607007845;0,25;1;2;62,286379987526;
8;05/04AA007 00:00:00;14897;2;69;25;2,0875035155211;52,187587888027;54,934303083112;0,050000000745058;25;2;54,73499167779;
8;05/04AA007 00:00:00;14897;1;21;32;11,049560493151;353,58593578083;372,19572216646;0,050000000745058;25;2;54,73499167779;
8;05/04AA007 00:00:00;14897;3;54;15;38,154318181592;572,31477272388;572,31477272388;0;25;2;54,73499167779;
8;14/11AA006 00:00:00;14311;2;49;44;19,384362012987;852,91192857142;852,91192857142;0;79;1;37,158804122033;
8;14/11AA006 00:00:00;14311;1;19;13;9,6662244424696;125,66091775211;125,66091775211;0;79;1;37,158804122033;
8;27/03AA007 00:00:00;14823;2;39;23;54,305281770022;1249,0214807105;1665,3619742807;0,25;1;5;66,871204932166;
8;27/03AA007 00:00:00;14823;1;46;2;10,751134441331;21,502268882661;28,669691843549;0,25;1;5;66,871204932166;
8;27/03AA007 00:00:00;14823;3;28;16;44,894423281467;718,31077250347;957,7476966713;0,25;1;5;66,871204932166;
8;24/02AA007 00:00:00;16365;2;64;10;34,639315328504;346,39315328504;346,39315328504;0;1;1;27,518964752736;
8;24/02AA007 00:00:00;16365;1;3;33;19,985717327176;659,52867179682;659,52867179682;0;1;1;27,518964752736;
8;27/11AA006 00:00:00;13229;1;44;45;86,377297711856;3886,9783970335;4091,5562106126;0,050000000745058;63;5;61,245839587701;
8;16/03AA007 00:00:00;13301;2;52;8;85,318217610255;682,54574088204;682,54574088204;0;17;1;69,559846559849;
8;16/03AA007 00:00:00;13301;1;41;13;9,0781249416048;118,01562424086;118,01562424086;0;17;1;69,559846559849;
8;19/11AA007 00:00:00;14670;1;12;11;11,885169228242;130,73686151066;137,61774906652;0,050000000745058;87;3;33,484978743811;
8;15/02AA008 00:00:00;13321;2;2;12;17,032678853087;204,39214623705;255,49018374808;0,20000000298023;1;5;50,620729125415;
8;15/02AA008 00:00:00;13321;1;46;35;11,703256128855;409,61396450992;409,61396450992;0;1;5;50,620729125415;
8;29/05AA007 00:00:00;15032;2;2;17;18,955544659593;322,24425921308;322,24425921308;0;1;1;67,219050831365;
8;29/05AA007 00:00:00;15032;1;62;55;30,452852534369;1674,9068893903;1674,9068893903;0;1;1;67,219050831365;
8;29/05AA007 00:00:00;15032;3;17;7;22,510314659629;157,57220261741;157,57220261741;0;1;1;67,219050831365;
8;29/05AA007 00:00:00;15367;2;42;51;15,466474181775;788,7901832705;788,7901832705;0;1;2;38,967079579772;
8;29/05AA007 00:00:00;15367;1;19;22;10,064657155973;221,42245743141;221,42245743141;0;1;2;38,967079579772;
8;29/05AA007 00:00:00;16495;2;39;21;57,983095438837;1217,6450042156;1623,5266722874;0,25;1;1;63,463477253796;
8;29/05AA007 00:00:00;16495;1;46;2;11,479252736915;22,958505473829;30,611340631772;0,25;1;1;63,463477253796;
8;29/05AA007 00:00:00;16495;3;28;15;47,934888558811;719,02332838217;958,69777117623;0,25;1;1;63,463477253796;
8;25/08AA007 00:00:00;15209;2;56;22;43,677040003278;960,89488007212;960,89488007212;0;79;1;22,915554352981;
8;25/08AA007 00:00:00;15209;1;63;13;20,762618072837;269,91403494688;269,91403494688;0;79;1;22,915554352981;
8;26/10AA007 00:00:00;16922;2;2;25;20,291980368159;507,29950920398;596,82295618979;0,15000000596046;44;3;41,768490214741;
8;26/10AA007 00:00:00;16922;1;16;37;8,8129770959383;326,08015254972;383,62371157211;0,15000000596046;44;3;41,768490214741;
8;26/10AA007 00:00:00;16922;3;31;25;8,5011023356939;212,52755839235;212,52755839235;0;44;3;41,768490214741;
8;26/10AA007 00:00:00;16922;4;1;50;18,682304186253;934,11520931263;1098,9590774858;0,15000000596046;44;3;41,768490214741;
8;13/06AA007 00:00:00;13361;1;18;12;29,438324030863;353,25988837036;353,25988837036;0;6;1;48,687842970535;
8;20/05AA007 00:00:00;15829;2;2;10;18,176040955841;181,76040955841;227,2005127944;0,20000000298023;1;2;52,117395513927;
8;20/05AA007 00:00:00;15829;1;46;30;12,488867109486;374,66601328459;374,66601328459;0;1;2;52,117395513927;
8;24/11AA007 00:00:00;13373;2;39;79;58,941422630327;4656,3723877959;4901,4446225765;0,050000000745058;63;4;22,382287867167;
8;24/11AA007 00:00:00;13373;1;38;59;75,985176870428;4483,1254353553;4719,0794093382;0,050000000745058;63;4;22,382287867167;
8;29/11AA007 00:00:00;13379;2;17;19;28,803394177337;547,2644893694;576,06788399853;0,050000000745058;63;4;58,24436804138;
8;29/11AA007 00:00:00;13379;1;16;14;11,528540562251;161,39956787151;169,89428210325;0,050000000745058;63;4;58,24436804138;
8;29/11AA007 00:00:00;13379;3;6;60;4,5012785580543;270,07671348326;284,29127757376;0,050000000745058;63;4;58,24436804138;
8;28/01AA008 00:00:00;13399;1;30;16;32,753597231105;524,05755569768;551,63953274598;0,050000000745058;44;2;79,293180770987;
8;08/01AA008 00:00:00;16677;2;53;22;79,855218736996;1756,8148122139;1756,8148122139;0;17;5;66,151566525515;
8;08/01AA008 00:00:00;16677;1;26;13;34,314667292915;446,09067480789;446,09067480789;0;17;5;66,151566525515;
8;08/01AA008 00:00:00;16873;2;20;19;66,91939011362;1271,4684121588;1271,4684121588;0;63;5;54,502945020485;
8;08/01AA008 00:00:00;16873;1;72;44;11,360440351814;499,85937547981;499,85937547981;0;63;5;54,502945020485;
8;08/01AA008 00:00:00;16873;3;51;55;91,234876639826;5017,9182151904;6690,5576202539;0,25;63;5;54,502945020485;
8;08/01AA008 00:00:00;16873;4;26;79;27,189380635824;2147,9610702301;2147,9610702301;0;63;5;54,502945020485;
8;08/01AA008 00:00:00;16873;5;2;14;16,036148950221;224,5060853031;299,34144707079;0,25;63;5;54,502945020485;
8;17/01AA008 00:00:00;13414;1;61;15;23,27135827782;349,07037416731;349,07037416731;0;91;5;43,04614819995;
8;05/12AA007 00:00:00;13417;2;7;11;48,264751024827;530,91226127309;530,91226127309;0;1;1;81,291856864673;
8;05/12AA007 00:00:00;13417;1;41;5;12,033391100581;60,166955502904;60,166955502904;0;1;1;81,291856864673;
8;05/12AA007 00:00:00;13417;3;16;14;11,782943912164;164,9612147703;164,9612147703;0;1;1;81,291856864673;
8;30/12AA007 00:00:00;16881;2;63;14;17,925866033799;250,96212447318;250,96212447318;0;79;4;21,967640282193;
8;30/12AA007 00:00:00;16881;1;56;23;37,709539572754;867,31941017335;867,31941017335;0;79;4;21,967640282193;
8;01/02AA008 00:00:00;13428;1;50;27;17,149101705238;463,02574604142;463,02574604142;0;63;1;46,263243116562;
8;20/12AA007 00:00:00;16722;2;51;2;99,467596874523;198,93519374905;198,93519374905;0;91;2;24,026789578041;
8;20/12AA007 00:00:00;16722;1;35;3;5,9336737774989;17,801021332497;17,801021332497;0;91;2;24,026789578041;
8;2BB08AA007 00:00:00;15216;2;59;30;9,2314865764924;276,94459729477;276,94459729477;0;17;1;51,369106866981;
8;2BB08AA007 00:00:00;15216;1;13;7;27,951510808484;195,66057565939;195,66057565939;0;17;1;51,369106866981;
8;2BB08AA007 00:00:00;16467;1;55;4;40,577068107309;162,30827242924;162,30827242924;0;79;5;76,132182952491;
8;31/07AA007 00:00:00;13464;2;51;7;113,47944730464;794,3561311325;794,3561311325;0;6;2;54,748333676515;
8;31/07AA007 00:00:00;13464;1;21;11;11,569864203702;127,26850624072;127,26850624072;0;6;2;54,748333676515;
8;31/07AA007 00:00:00;13464;3;47;13;26,630336788541;346,19437825103;346,19437825103;0;6;2;54,748333676515;
8;05/03AA008 00:00:00;13509;2;55;6;35,086540212411;210,51924127447;210,51924127447;0;24;3;30,648260308184;
8;05/03AA008 00:00:00;13509;1;7;59;41,435994110161;2444,7236524995;2444,7236524995;0;24;3;30,648260308184;
8;05/03AA008 00:00:00;13509;3;46;25;12,718265886651;317,95664716627;317,95664716627;0;24;3;30,648260308184;
8;05/03AA008 00:00:00;13509;4;22;25;3,69739540997;92,43488524925;92,43488524925;0;24;3;30,648260308184;
8;1BB03AA008 00:00:00;13473;1;51;16;119,58456589902;1913,3530543842;1913,3530543842;0;79;2;62,138971190742;
8;1BB03AA008 00:00:00;16772;1;50;26;17,729757501139;460,9736950296;460,9736950296;0;63;3;50,454773975432;
8;17/09AA007 00:00:00;13499;2;2;51;18,032344490953;919,64956903861;1149,5619655807;0,20000000298023;63;2;58,45098473899;
8;17/09AA007 00:00:00;13499;1;76;91;404,07212649694;36770,563511222;45963,204560254;0,20000000298023;63;2;58,45098473899;
8;17/09AA007 00:00:00;13499;3;70;20;29,761347323564;595,22694647128;744,03368586085;0,20000000298023;63;2;58,45098473899;
8;14/11AA007 00:00:00;13513;2;59;11;9,5044744701981;104,54921917218;104,54921917218;0;1;1;22,686284806213;
8;14/11AA007 00:00:00;13513;1;1;2;20,405086433194;40,810172866387;40,810172866387;0;1;1;22,686284806213;
8;13/08AA007 00:00:00;16705;1;18;10;31,054927043828;310,54927043828;310,54927043828;0;6;5;50,583734231613;
8;16/10AA007 00:00:00;13537;2;56;22;33,531633478753;737,69593653256;737,69593653256;0;79;3;22,957930217327;
8;16/10AA007 00:00:00;13537;1;63;13;15,939827864376;207,21776223688;207,21776223688;0;79;3;22,957930217327;
8;16/10AA007 00:00:00;15045;2;39;77;71,808534942334;5529,2571905597;5820,2707314696;0,050000000745058;63;4;25,718227958393;
8;16/10AA007 00:00:00;15045;1;38;58;92,572998494137;5369,23391266;5651,8251756536;0,050000000745058;63;4;25,718227958393;
8;16/10AA007 00:00:00;16808;2;47;17;23,523551009509;399,90036716166;399,90036716166;0;6;2;49,702555580344;
8;16/10AA007 00:00:00;16808;1;51;10;100,24054852924;1002,4054852924;1002,4054852924;0;6;2;49,702555580344;
8;16/10AA007 00:00:00;16808;3;21;15;10,22008444467;153,30126667004;153,30126667004;0;6;2;49,702555580344;
8;29/09AA007 00:00:00;15175;2;51;21;96,303445842758;2022,3723626979;2022,3723626979;0;58;5;34,683658559396;
8;29/09AA007 00:00:00;15175;1;60;4;5,0279682617574;20,111873047029;20,111873047029;0;58;5;34,683658559396;
8;13/10AA007 00:00:00;13575;1;41;10;8,2897993957054;82,897993957054;82,897993957054;0;17;5;35,653540986491;
8;04/01AA004 00:00:00;13594;2;54;29;43,971821138295;1275,1828130105;1275,1828130105;0;44;5;39,938987322178;
8;04/01AA004 00:00:00;13594;1;25;60;17,840199350417;1070,411961025;1070,411961025;0;44;5;39,938987322178;
8;04/01AA004 00:00:00;13594;3;51;24;130,23108289111;3125,5459893866;3125,5459893866;0;44;5;39,938987322178;
8;06/05AA006 00:00:00;13595;2;76;13;515,4944498371;6701,4278478823;6701,4278478823;0;17;3;37,606578635248;
8;06/05AA006 00:00:00;13595;1;31;21;11,083851717765;232,76088607307;232,76088607307;0;17;3;37,606578635248;
8;06/05AA006 00:00:00;13595;3;75;13;9,6060048220633;124,87806268682;124,87806268682;0;17;3;37,606578635248;
8;10/08AA003 00:00:00;13606;2;58;16;52,27036229787;836,32579676592;836,32579676592;0;91;4;46,138762980459;
8;10/08AA003 00:00:00;13606;1;31;32;9,2337211660577;295,47907731385;295,47907731385;0;91;4;46,138762980459;
8;18/02AA005 00:00:00;13623;1;13;21;24,560507841032;515,77066466168;515,77066466168;0;17;1;39,005710290055;
8;30/07AA004 00:00:00;13644;1;14;24;28,152242401659;675,65381763982;750,72646528721;0,10000000149012;87;5;39,391847179249;
8;05/08AA004 00:00:00;15383;2;38;27;92,993348909389;2510,8204205535;2510,8204205535;0;63;5;30,250674819247;
8;05/08AA004 00:00:00;15383;1;53;25;73,290893861776;1832,2723465444;1832,2723465444;0;63;5;30,250674819247;
8;05/08AA004 00:00:00;15383;3;64;27;38,990710756158;1052,7491904163;1052,7491904163;0;63;5;30,250674819247;
8;05/08AA004 00:00:00;15383;4;59;54;9,201942073374;496,9048719622;496,9048719622;0;63;5;30,250674819247;
8;2BB04AA004 00:00:00;13711;2;64;35;37,002640366762;1295,0924128367;1295,0924128367;0;63;1;31,118150172364;
8;2BB04AA004 00:00:00;13711;1;38;35;88,251775345017;3088,8121370756;3088,8121370756;0;63;1;31,118150172364;
8;2BB04AA004 00:00:00;13711;3;53;33;69,553915153945;2295,2792000802;2295,2792000802;0;63;1;31,118150172364;
8;2BB04AA004 00:00:00;13711;4;59;70;8,7327506119662;611,29254283764;611,29254283764;0;63;1;31,118150172364;
8;23/07AA004 00:00:00;13740;2;13;9;20,72033196816;186,48298771344;186,48298771344;0;56;3;57,034116781654;
8;23/07AA004 00:00:00;13740;1;39;9;55,064991805796;495,58492625216;495,58492625216;0;56;3;57,034116781654;
8;16/01AA005 00:00:00;13793;2;44;11;74,494965891229;819,44462480352;819,44462480352;0;79;4;59,038505787552;
8;16/01AA005 00:00:00;13793;1;51;54;109,05526651372;5888,9843917411;5888,9843917411;0;79;4;59,038505787552;
8;19/03AA005 00:00:00;13801;2;76;27;445,54680993865;12029,763868343;12029,763868343;0;44;5;32,687923539309;
8;19/03AA005 00:00:00;13801;1;31;31;10,152844518945;314,73818008729;393,42272657473;0,20000000298023;44;5;32,687923539309;
8;04/09AA005 00:00:00;14547;2;64;29;41,605102819092;1206,5479817537;1206,5479817537;0;63;2;30,271090838512;
8;04/09AA005 00:00:00;14547;1;53;27;78,205170300487;2111,5395981132;2111,5395981132;0;63;2;30,271090838512;
8;04/09AA005 00:00:00;14547;3;59;59;9,8189476076066;579,31790884879;579,31790884879;0;63;2;30,271090838512;
8;04/09AA005 00:00:00;14547;4;38;29;99,228707757163;2877,6325249577;2877,6325249577;0;63;2;30,271090838512;
8;21/08AA003 00:00:00;13854;2;62;44;34,723510294953;1527,8344529779;1527,8344529779;0;63;1;42,434199031542;
8;21/08AA003 00:00:00;13854;1;35;109;6,9492890484615;757,4725062823;757,4725062823;0;63;1;42,434199031542;
8;23/12AA005 00:00:00;13888;1;71;37;33,861229853148;1252,8655045665;1252,8655045665;0;87;3;42,035153462924;
8;23/12AA005 00:00:00;15719;2;2;5;22,569371999392;112,84685999696;112,84685999696;0;24;2;50,120949837226;
8;23/12AA005 00:00:00;15719;1;59;32;10,798277120399;345,54486785276;345,54486785276;0;24;2;50,120949837226;
8;23/12AA005 00:00:00;15719;3;73;32;1,325464196085;42,414854274719;42,414854274719;0;24;2;50,120949837226;
8;05/07AA003 00:00:00;13905;2;72;27;11,983640275967;323,5582874511;323,5582874511;0;25;2;76,716596652533;
8;05/07AA003 00:00:00;13905;1;37;30;3,8849706630315;116,54911989095;116,54911989095;0;25;2;76,716596652533;
8;05/07AA003 00:00:00;13905;3;36;21;7,9592091275954;167,1433916795;167,1433916795;0;25;2;76,716596652533;
8;05/07AA003 00:00:00;13905;4;26;25;33,42070916531;835,51772913274;835,51772913274;0;25;2;76,716596652533;
8;05/07AA003 00:00:00;13905;5;23;42;8,9653169146882;376,5433104169;376,5433104169;0;25;2;76,716596652533;
8;23/12AA003 00:00:00;13906;2;30;15;29,146182827164;437,19274240745;437,19274240745;0;1;5;51,956386355862;
8;23/12AA003 00:00:00;13906;1;17;20;30,110072337983;602,20144675966;602,20144675966;0;1;5;51,956386355862;
8;29/12AA005 00:00:00;13987;2;28;19;49,317698871417;937,03627855692;1249,3817047426;0,25;1;2;70,590468545685;
8;29/12AA005 00:00:00;13987;1;46;2;11,810402543305;23,620805086611;31,494406782148;0,25;1;2;70,590468545685;
8;29/12AA005 00:00:00;13987;3;39;26;59,655773205288;1551,0501033375;2068,06680445;0,25;1;2;70,590468545685;
8;06/07AA005 00:00:00;15684;2;31;9;6,9710838157838;62,739754342054;69,710838273257;0,10000000149012;86;1;23,495944895357;
8;06/07AA005 00:00:00;15684;1;64;17;30,862191140379;524,65724938645;582,95250028346;0,10000000149012;86;1;23,495944895357;
8;06/07AA005 00:00:00;15684;3;55;5;35,154057920476;175,77028960238;195,30032210378;0,10000000149012;86;1;23,495944895357;
8;14/06AA005 00:00:00;14050;2;59;9;8,0109325239159;72,098392715244;72,098392715244;0;17;2;39,805944387698;
8;14/06AA005 00:00:00;14050;1;43;27;11,025597635495;297,69113615837;297,69113615837;0;17;2;39,805944387698;
8;14/06AA005 00:00:00;14050;3;16;22;8,4147661681462;185,12485569922;185,12485569922;0;17;2;39,805944387698;
8;18/08AA005 00:00:00;14556;2;73;25;1,266436113255;31,660902831376;39,576128686653;0,20000000298023;25;1;43,265898300266;
8;18/08AA005 00:00:00;14556;1;59;37;9,2104444600366;340,78644502136;340,78644502136;0;25;1;43,265898300266;
